"Date/Time","Date/Time","No.1","No.2","No.3","No.4"
"2025-03-30 11:20:50","45746.4728009259","24.6","25.9","25.1","24.8"
"2025-03-30 11:20:51","45746.4728125000","24.6","25.9","25.1","24.8"
"2025-03-30 11:20:52","45746.4728240741","24.6","25.9","25.1","24.8"
"2025-03-30 11:20:53","45746.4728356482","24.6","25.9","25.1","24.8"
"2025-03-30 11:20:54","45746.4728472222","24.6","25.9","25.1","24.8"
"2025-03-30 11:20:55","45746.4728587963","24.6","25.9","25.1","24.8"
"2025-03-30 11:20:56","45746.4728703704","24.6","25.9","25.1","24.8"
"2025-03-30 11:20:57","45746.4728819444","24.6","25.9","25.1","24.8"
"2025-03-30 11:20:58","45746.4728935185","24.6","25.9","25.1","24.8"
"2025-03-30 11:20:59","45746.4729050926","24.6","25.9","25.1","24.8"
"2025-03-30 11:21:00","45746.4729166667","24.6","25.9","25.1","24.8"
"2025-03-30 11:21:01","45746.4729282407","24.6","25.9","25.1","24.8"
"2025-03-30 11:21:02","45746.4729398148","24.6","25.9","25.1","24.8"
"2025-03-30 11:21:03","45746.4729513889","24.6","25.9","25.1","24.8"
"2025-03-30 11:21:04","45746.4729629630","24.6","25.9","25.1","24.8"
"2025-03-30 11:21:05","45746.4729745370","24.6","25.9","25.1","24.8"
"2025-03-30 11:21:06","45746.4729861111","24.6","25.9","25.1","24.8"
"2025-03-30 11:21:07","45746.4729976852","24.6","25.9","25.1","24.8"
"2025-03-30 11:21:08","45746.4730092593","24.6","25.9","25.1","24.8"
"2025-03-30 11:21:09","45746.4730208333","24.6","25.9","25.1","24.8"
"2025-03-30 11:21:10","45746.4730324074","24.6","25.9","25.1","24.7"
"2025-03-30 11:21:11","45746.4730439815","24.6","25.9","25.1","24.7"
"2025-03-30 11:21:12","45746.4730555556","24.6","25.9","25.1","24.7"
"2025-03-30 11:21:13","45746.4730671296","24.6","25.9","25.1","24.7"
"2025-03-30 11:21:14","45746.4730787037","24.6","25.9","25.0","24.7"
"2025-03-30 11:21:15","45746.4730902778","24.6","25.9","25.0","24.7"
"2025-03-30 11:21:16","45746.4731018519","24.6","25.9","25.0","24.7"
"2025-03-30 11:21:17","45746.4731134259","24.6","25.9","25.0","24.7"
"2025-03-30 11:21:18","45746.4731250000","24.6","25.9","25.0","24.7"
"2025-03-30 11:21:19","45746.4731365741","24.6","25.9","25.0","24.7"
"2025-03-30 11:21:20","45746.4731481482","24.5","25.9","25.0","24.7"
"2025-03-30 11:21:21","45746.4731597222","24.5","25.9","25.0","24.7"
"2025-03-30 11:21:22","45746.4731712963","24.5","25.9","25.0","24.7"
"2025-03-30 11:21:23","45746.4731828704","24.5","25.9","25.0","24.7"
"2025-03-30 11:21:24","45746.4731944444","24.5","25.9","25.0","24.7"
"2025-03-30 11:21:25","45746.4732060185","24.5","25.9","25.0","24.7"
"2025-03-30 11:21:26","45746.4732175926","24.5","25.9","25.0","24.7"
"2025-03-30 11:21:27","45746.4732291667","24.5","25.9","25.0","24.7"
"2025-03-30 11:21:28","45746.4732407407","24.5","25.9","25.0","24.7"
"2025-03-30 11:21:29","45746.4732523148","24.5","25.9","25.0","24.7"
"2025-03-30 11:21:30","45746.4732638889","24.5","25.9","25.0","24.7"
"2025-03-30 11:21:31","45746.4732754630","24.5","25.9","25.0","24.7"
"2025-03-30 11:21:32","45746.4732870370","24.5","25.9","25.0","24.7"
"2025-03-30 11:21:33","45746.4732986111","24.5","25.9","25.0","24.7"
"2025-03-30 11:21:34","45746.4733101852","24.5","25.9","25.0","24.7"
"2025-03-30 11:21:35","45746.4733217593","24.5","25.9","25.0","24.7"
"2025-03-30 11:21:36","45746.4733333333","24.5","25.9","25.0","24.7"
"2025-03-30 11:21:37","45746.4733449074","24.5","25.9","25.0","24.7"
"2025-03-30 11:21:38","45746.4733564815","24.5","25.9","25.0","24.7"
"2025-03-30 11:21:39","45746.4733680556","24.5","25.9","25.0","24.7"
"2025-03-30 11:21:40","45746.4733796296","24.5","25.9","25.0","24.7"
"2025-03-30 11:21:41","45746.4733912037","24.5","25.9","25.0","24.7"
"2025-03-30 11:21:42","45746.4734027778","24.5","25.9","25.0","24.7"
"2025-03-30 11:21:43","45746.4734143519","24.5","25.9","25.0","24.7"
"2025-03-30 11:21:44","45746.4734259259","24.5","25.9","25.0","24.7"
"2025-03-30 11:21:45","45746.4734375000","24.5","25.9","25.0","24.6"
"2025-03-30 11:21:46","45746.4734490741","24.5","25.9","25.0","24.6"
"2025-03-30 11:21:47","45746.4734606482","24.5","25.9","25.0","24.6"
"2025-03-30 11:21:48","45746.4734722222","24.5","25.8","25.0","24.6"
"2025-03-30 11:21:49","45746.4734837963","24.5","25.8","25.0","24.6"
"2025-03-30 11:21:50","45746.4734953704","24.5","25.8","25.0","24.6"
"2025-03-30 11:21:51","45746.4735069444","24.5","25.8","25.0","24.6"
"2025-03-30 11:21:52","45746.4735185185","24.5","25.8","24.9","24.6"
"2025-03-30 11:21:53","45746.4735300926","24.5","25.8","25.0","24.6"
"2025-03-30 11:21:54","45746.4735416667","24.5","25.8","24.9","24.6"
"2025-03-30 11:21:55","45746.4735532407","24.5","25.8","24.9","24.6"
"2025-03-30 11:21:56","45746.4735648148","24.5","25.8","24.9","24.6"
"2025-03-30 11:21:57","45746.4735763889","24.5","25.8","24.9","24.6"
"2025-03-30 11:21:58","45746.4735879630","24.5","25.8","24.9","24.6"
"2025-03-30 11:21:59","45746.4735995370","24.5","25.8","24.9","24.6"
"2025-03-30 11:22:00","45746.4736111111","24.5","25.8","24.9","24.6"
"2025-03-30 11:22:01","45746.4736226852","24.5","25.8","24.9","24.6"
"2025-03-30 11:22:02","45746.4736342593","24.5","25.8","24.9","24.6"
"2025-03-30 11:22:03","45746.4736458333","24.5","25.8","24.9","24.6"
"2025-03-30 11:22:04","45746.4736574074","24.5","25.8","24.9","24.6"
"2025-03-30 11:22:05","45746.4736689815","24.5","25.8","24.9","24.6"
"2025-03-30 11:22:06","45746.4736805556","24.5","25.8","24.9","24.6"
"2025-03-30 11:22:07","45746.4736921296","24.4","25.8","24.9","24.6"
"2025-03-30 11:22:08","45746.4737037037","24.4","25.8","24.9","24.6"
"2025-03-30 11:22:09","45746.4737152778","24.4","25.8","24.9","24.6"
"2025-03-30 11:22:10","45746.4737268519","24.5","25.8","24.9","24.6"
"2025-03-30 11:22:11","45746.4737384259","24.4","25.8","24.9","24.6"
"2025-03-30 11:22:12","45746.4737500000","24.4","25.8","24.9","24.6"
"2025-03-30 11:22:13","45746.4737615741","24.4","25.8","24.9","24.6"
"2025-03-30 11:22:14","45746.4737731482","24.4","25.8","24.9","24.6"
"2025-03-30 11:22:15","45746.4737847222","24.4","25.8","24.9","24.6"
"2025-03-30 11:22:16","45746.4737962963","24.4","25.8","24.9","24.6"
"2025-03-30 11:22:17","45746.4738078704","24.4","25.8","24.9","24.6"
"2025-03-30 11:22:18","45746.4738194444","24.4","25.8","24.9","24.6"
"2025-03-30 11:22:19","45746.4738310185","24.4","25.8","24.9","24.6"
"2025-03-30 11:22:20","45746.4738425926","24.4","25.8","24.9","24.6"
"2025-03-30 11:22:21","45746.4738541667","24.4","25.8","24.9","24.6"
"2025-03-30 11:22:22","45746.4738657407","24.4","25.8","24.9","24.6"
"2025-03-30 11:22:23","45746.4738773148","24.4","25.8","24.9","24.6"
"2025-03-30 11:22:24","45746.4738888889","24.4","25.8","24.9","24.6"
"2025-03-30 11:22:25","45746.4739004630","24.4","25.8","24.9","24.6"
"2025-03-30 11:22:26","45746.4739120370","24.4","25.8","24.9","24.6"
"2025-03-30 11:22:27","45746.4739236111","24.4","25.8","24.9","24.6"
"2025-03-30 11:22:28","45746.4739351852","24.4","25.8","24.9","24.6"
"2025-03-30 11:22:29","45746.4739467593","24.4","25.8","24.9","24.6"
"2025-03-30 11:22:30","45746.4739583333","24.4","25.8","24.9","24.6"
"2025-03-30 11:22:31","45746.4739699074","24.4","25.8","24.9","24.6"
"2025-03-30 11:22:32","45746.4739814815","24.4","25.8","24.9","24.6"
"2025-03-30 11:22:33","45746.4739930556","24.4","25.8","24.9","24.6"
"2025-03-30 11:22:34","45746.4740046296","24.4","25.8","24.9","24.6"
"2025-03-30 11:22:35","45746.4740162037","24.4","25.8","24.9","24.6"
"2025-03-30 11:22:36","45746.4740277778","24.4","25.8","24.9","24.6"
"2025-03-30 11:22:37","45746.4740393519","24.4","25.8","24.9","24.6"
"2025-03-30 11:22:38","45746.4740509259","24.4","25.8","24.9","24.6"
"2025-03-30 11:22:39","45746.4740625000","24.4","25.8","24.9","24.6"
"2025-03-30 11:22:40","45746.4740740741","24.4","25.8","24.9","24.6"
"2025-03-30 11:22:41","45746.4740856482","24.4","25.8","24.9","24.6"
"2025-03-30 11:22:42","45746.4740972222","24.4","25.8","24.9","24.6"
"2025-03-30 11:22:43","45746.4741087963","24.4","25.8","24.9","24.6"
"2025-03-30 11:22:44","45746.4741203704","24.4","25.8","24.8","24.6"
"2025-03-30 11:22:45","45746.4741319444","24.4","25.8","24.9","24.6"
"2025-03-30 11:22:46","45746.4741435185","24.4","25.8","24.9","24.6"
"2025-03-30 11:22:47","45746.4741550926","24.4","25.8","24.9","24.6"
"2025-03-30 11:22:48","45746.4741666667","24.4","25.8","24.8","24.6"
"2025-03-30 11:22:49","45746.4741782407","24.4","25.8","24.8","24.6"
"2025-03-30 11:22:50","45746.4741898148","24.4","25.7","24.8","24.6"
"2025-03-30 11:22:51","45746.4742013889","24.4","25.8","24.8","24.6"
"2025-03-30 11:22:52","45746.4742129630","24.4","25.7","24.8","24.6"
"2025-03-30 11:22:53","45746.4742245370","24.4","25.8","24.8","24.6"
"2025-03-30 11:22:54","45746.4742361111","24.4","25.7","24.8","24.6"
"2025-03-30 11:22:55","45746.4742476852","24.4","25.8","24.8","24.6"
"2025-03-30 11:22:56","45746.4742592593","24.4","25.7","24.8","24.6"
"2025-03-30 11:22:57","45746.4742708333","24.4","25.7","24.8","24.6"
"2025-03-30 11:22:58","45746.4742824074","24.4","25.7","24.8","24.6"
"2025-03-30 11:22:59","45746.4742939815","24.4","25.7","24.8","24.6"
"2025-03-30 11:23:00","45746.4743055556","24.4","25.7","24.8","24.6"
"2025-03-30 11:23:01","45746.4743171296","24.4","25.7","24.8","24.6"
"2025-03-30 11:23:02","45746.4743287037","24.4","25.7","24.8","24.6"
"2025-03-30 11:23:03","45746.4743402778","24.4","25.7","24.8","24.6"
"2025-03-30 11:23:04","45746.4743518519","24.4","25.7","24.8","24.6"
"2025-03-30 11:23:05","45746.4743634259","24.4","25.7","24.8","24.6"
"2025-03-30 11:23:06","45746.4743750000","24.3","25.6","24.7","24.5"
"2025-03-30 11:23:07","45746.4743865741","24.3","25.6","24.7","24.5"
"2025-03-30 11:23:08","45746.4743981482","24.3","25.6","24.7","24.5"
"2025-03-30 11:23:09","45746.4744097222","24.3","25.6","24.7","24.5"
"2025-03-30 11:23:10","45746.4744212963","24.3","25.6","24.7","24.5"
"2025-03-30 11:23:11","45746.4744328704","24.3","25.6","24.7","24.5"
"2025-03-30 11:23:12","45746.4744444444","24.3","25.6","24.7","24.5"
"2025-03-30 11:23:13","45746.4744560185","24.3","25.6","24.7","24.5"
"2025-03-30 11:23:14","45746.4744675926","24.3","25.6","24.7","24.5"
"2025-03-30 11:23:15","45746.4744791667","24.3","25.6","24.7","24.5"
"2025-03-30 11:23:16","45746.4744907407","24.3","25.6","24.7","24.5"
"2025-03-30 11:23:17","45746.4745023148","24.3","25.6","24.7","24.5"
"2025-03-30 11:23:18","45746.4745138889","24.3","25.6","24.7","24.5"
"2025-03-30 11:23:19","45746.4745254630","24.3","25.6","24.7","24.5"
"2025-03-30 11:23:20","45746.4745370370","24.3","25.6","24.7","24.5"
"2025-03-30 11:23:21","45746.4745486111","24.3","25.6","24.7","24.5"
"2025-03-30 11:23:22","45746.4745601852","24.3","25.6","24.7","24.5"
"2025-03-30 11:23:23","45746.4745717593","24.3","25.6","24.7","24.5"
"2025-03-30 11:23:24","45746.4745833333","24.3","25.6","24.7","24.5"
"2025-03-30 11:23:25","45746.4745949074","24.3","25.6","24.7","24.5"
"2025-03-30 11:23:26","45746.4746064815","24.3","25.6","24.7","24.5"
"2025-03-30 11:23:27","45746.4746180556","24.3","25.6","24.7","24.5"
"2025-03-30 11:23:28","45746.4746296296","24.3","25.6","24.7","24.5"
"2025-03-30 11:23:29","45746.4746412037","24.3","25.6","24.7","24.5"
"2025-03-30 11:23:30","45746.4746527778","24.3","25.6","24.7","24.5"
"2025-03-30 11:23:31","45746.4746643519","24.3","25.6","24.7","24.5"
"2025-03-30 11:23:32","45746.4746759259","24.3","25.6","24.7","24.5"
"2025-03-30 11:23:33","45746.4746875000","24.3","25.6","24.7","24.5"
"2025-03-30 11:23:34","45746.4746990741","24.3","25.6","24.7","24.5"
"2025-03-30 11:23:35","45746.4747106481","24.3","25.6","24.7","24.5"
"2025-03-30 11:23:36","45746.4747222222","24.3","25.6","24.7","24.5"
"2025-03-30 11:23:37","45746.4747337963","24.3","25.6","24.7","24.5"
"2025-03-30 11:23:38","45746.4747453704","24.3","25.6","24.7","24.5"
"2025-03-30 11:23:39","45746.4747569444","24.3","25.6","24.7","24.5"
"2025-03-30 11:23:40","45746.4747685185","24.3","25.6","24.7","24.5"
"2025-03-30 11:23:41","45746.4747800926","24.3","25.6","24.7","24.5"
"2025-03-30 11:23:42","45746.4747916667","24.3","25.6","24.7","24.5"
"2025-03-30 11:23:43","45746.4748032407","24.3","25.6","24.7","24.5"
"2025-03-30 11:23:44","45746.4748148148","24.3","25.6","24.7","24.5"
"2025-03-30 11:23:45","45746.4748263889","24.3","25.6","24.7","24.5"
"2025-03-30 11:23:46","45746.4748379630","24.3","25.6","24.7","24.5"
"2025-03-30 11:23:47","45746.4748495370","24.3","25.6","24.7","24.5"
"2025-03-30 11:23:48","45746.4748611111","24.3","25.6","24.7","24.5"
"2025-03-30 11:23:49","45746.4748726852","24.3","25.6","24.7","24.5"
"2025-03-30 11:23:50","45746.4748842593","24.3","25.6","24.7","24.5"
"2025-03-30 11:23:51","45746.4748958333","24.3","25.6","24.7","24.5"
"2025-03-30 11:23:52","45746.4749074074","24.3","25.6","24.7","24.5"
"2025-03-30 11:23:53","45746.4749189815","24.3","25.6","24.7","24.5"
"2025-03-30 11:23:54","45746.4749305556","24.3","25.6","24.7","24.5"
"2025-03-30 11:23:55","45746.4749421296","24.3","25.6","24.7","24.5"
"2025-03-30 11:23:56","45746.4749537037","24.3","25.6","24.7","24.5"
"2025-03-30 11:23:57","45746.4749652778","24.3","25.6","24.7","24.5"
"2025-03-30 11:23:58","45746.4749768519","24.3","25.6","24.7","24.5"
"2025-03-30 11:23:59","45746.4749884259","24.3","25.6","24.7","24.5"
"2025-03-30 11:24:00","45746.4750000000","24.3","25.6","24.7","24.5"
"2025-03-30 11:24:01","45746.4750115741","24.3","25.6","24.7","24.5"
"2025-03-30 11:24:02","45746.4750231481","24.3","25.6","24.7","24.5"
"2025-03-30 11:24:03","45746.4750347222","24.3","25.6","24.7","24.5"
"2025-03-30 11:24:04","45746.4750462963","24.3","25.6","24.7","24.5"
"2025-03-30 11:24:05","45746.4750578704","24.3","25.6","24.7","24.5"
"2025-03-30 11:24:06","45746.4750694444","24.3","25.6","24.7","24.5"
"2025-03-30 11:24:07","45746.4750810185","24.3","25.6","24.7","24.5"
"2025-03-30 11:24:08","45746.4750925926","24.3","25.6","24.7","24.5"
"2025-03-30 11:24:09","45746.4751041667","24.3","25.6","24.7","24.5"
"2025-03-30 11:24:10","45746.4751157407","24.3","25.6","24.7","24.5"
"2025-03-30 11:24:11","45746.4751273148","24.3","25.6","24.7","24.5"
"2025-03-30 11:24:12","45746.4751388889","24.3","25.6","24.7","24.5"
"2025-03-30 11:24:13","45746.4751504630","24.3","25.6","24.7","24.5"
"2025-03-30 11:24:14","45746.4751620370","24.3","25.6","24.7","24.5"
"2025-03-30 11:24:15","45746.4751736111","24.3","25.6","24.7","24.5"
"2025-03-30 11:24:16","45746.4751851852","24.3","25.6","24.7","24.5"
"2025-03-30 11:24:17","45746.4751967593","24.3","25.6","24.7","24.5"
"2025-03-30 11:24:18","45746.4752083333","24.3","25.6","24.7","24.5"
"2025-03-30 11:24:19","45746.4752199074","24.3","25.6","24.7","24.5"
"2025-03-30 11:24:20","45746.4752314815","24.3","25.6","24.7","24.5"
"2025-03-30 11:24:21","45746.4752430556","24.3","25.6","24.7","24.5"
"2025-03-30 11:24:22","45746.4752546296","24.3","25.6","24.7","24.5"
"2025-03-30 11:24:23","45746.4752662037","24.3","25.6","24.7","24.5"
"2025-03-30 11:24:24","45746.4752777778","24.3","25.6","24.7","24.5"
"2025-03-30 11:24:25","45746.4752893519","24.3","25.6","24.7","24.5"
"2025-03-30 11:24:26","45746.4753009259","24.3","25.6","24.7","24.5"
"2025-03-30 11:24:27","45746.4753125000","24.3","25.6","24.7","24.5"
"2025-03-30 11:24:28","45746.4753240741","24.3","25.6","24.7","24.5"
"2025-03-30 11:24:29","45746.4753356481","24.3","25.6","24.7","24.5"
"2025-03-30 11:24:30","45746.4753472222","24.3","25.6","24.7","24.5"
"2025-03-30 11:24:31","45746.4753587963","24.3","25.6","24.7","24.5"
"2025-03-30 11:24:32","45746.4753703704","24.3","25.6","24.7","24.5"
"2025-03-30 11:24:33","45746.4753819444","24.3","25.6","24.7","24.5"
"2025-03-30 11:24:34","45746.4753935185","24.3","25.6","24.7","24.5"
"2025-03-30 11:24:35","45746.4754050926","24.3","25.6","24.7","24.5"
"2025-03-30 11:24:36","45746.4754166667","24.3","25.6","24.7","24.5"
"2025-03-30 11:24:37","45746.4754282407","24.3","25.6","24.7","24.5"
"2025-03-30 11:24:38","45746.4754398148","24.3","25.6","24.7","24.5"
"2025-03-30 11:24:39","45746.4754513889","24.3","25.6","24.7","24.5"
"2025-03-30 11:24:40","45746.4754629630","24.3","25.6","24.7","24.5"
"2025-03-30 11:24:41","45746.4754745370","24.3","25.6","24.7","24.5"
"2025-03-30 11:24:42","45746.4754861111","24.3","25.6","24.7","24.5"
"2025-03-30 11:24:43","45746.4754976852","24.3","25.6","24.7","24.5"
"2025-03-30 11:24:44","45746.4755092593","24.2","25.5","24.6","24.4"
"2025-03-30 11:24:45","45746.4755208333","24.2","25.5","24.6","24.4"
"2025-03-30 11:24:46","45746.4755324074","24.2","25.5","24.6","24.4"
"2025-03-30 11:24:47","45746.4755439815","24.2","25.5","24.6","24.4"
"2025-03-30 11:24:48","45746.4755555556","24.2","25.5","24.6","24.4"
"2025-03-30 11:24:49","45746.4755671296","24.2","25.5","24.6","24.4"
"2025-03-30 11:24:50","45746.4755787037","24.2","25.5","24.6","24.4"
"2025-03-30 11:24:51","45746.4755902778","24.2","25.5","24.6","24.4"
"2025-03-30 11:24:52","45746.4756018519","24.2","25.5","24.6","24.4"
"2025-03-30 11:24:53","45746.4756134259","24.2","25.5","24.6","24.4"
"2025-03-30 11:24:54","45746.4756250000","24.2","25.5","24.6","24.4"
"2025-03-30 11:24:55","45746.4756365741","24.2","25.5","24.6","24.4"
"2025-03-30 11:24:56","45746.4756481481","24.2","25.5","24.6","24.4"
"2025-03-30 11:24:57","45746.4756597222","24.2","25.5","24.6","24.4"
"2025-03-30 11:24:58","45746.4756712963","24.2","25.5","24.6","24.4"
"2025-03-30 11:24:59","45746.4756828704","24.2","25.5","24.6","24.4"
"2025-03-30 11:25:00","45746.4756944444","24.2","25.5","24.6","24.4"
"2025-03-30 11:25:01","45746.4757060185","24.2","25.5","24.6","24.4"
"2025-03-30 11:25:02","45746.4757175926","24.2","25.5","24.6","24.4"
"2025-03-30 11:25:03","45746.4757291667","24.2","25.5","24.6","24.4"
"2025-03-30 11:25:04","45746.4757407407","24.2","25.5","24.5","24.4"
"2025-03-30 11:25:05","45746.4757523148","24.2","25.5","24.6","24.4"
"2025-03-30 11:25:06","45746.4757638889","24.2","25.5","24.6","24.4"
"2025-03-30 11:25:07","45746.4757754630","24.2","25.5","24.6","24.4"
"2025-03-30 11:25:08","45746.4757870370","24.2","25.5","24.6","24.4"
"2025-03-30 11:25:09","45746.4757986111","24.2","25.5","24.6","24.4"
"2025-03-30 11:25:10","45746.4758101852","24.2","25.5","24.5","24.4"
"2025-03-30 11:25:11","45746.4758217593","24.2","25.5","24.6","24.4"
"2025-03-30 11:25:12","45746.4758333333","24.2","25.5","24.6","24.4"
"2025-03-30 11:25:13","45746.4758449074","24.2","25.5","24.5","24.4"
"2025-03-30 11:25:14","45746.4758564815","24.2","25.5","24.5","24.4"
"2025-03-30 11:25:15","45746.4758680556","24.2","25.5","24.6","24.4"
"2025-03-30 11:25:16","45746.4758796296","24.2","25.5","24.5","24.4"
"2025-03-30 11:25:17","45746.4758912037","24.2","25.5","24.5","24.4"
"2025-03-30 11:25:18","45746.4759027778","24.2","25.5","24.6","24.4"
"2025-03-30 11:25:19","45746.4759143519","24.2","25.5","24.6","24.4"
"2025-03-30 11:25:20","45746.4759259259","24.2","25.5","24.6","24.4"
"2025-03-30 11:25:21","45746.4759375000","24.2","25.5","24.5","24.4"
"2025-03-30 11:25:22","45746.4759490741","24.2","25.5","24.5","24.4"
"2025-03-30 11:25:23","45746.4759606481","24.2","25.5","24.6","24.4"
"2025-03-30 11:25:24","45746.4759722222","24.2","25.5","24.6","24.4"
"2025-03-30 11:25:25","45746.4759837963","24.2","25.5","24.6","24.4"
"2025-03-30 11:25:26","45746.4759953704","24.2","25.5","24.6","24.4"
"2025-03-30 11:25:27","45746.4760069444","24.2","25.5","24.6","24.4"
"2025-03-30 11:25:28","45746.4760185185","24.2","25.5","24.6","24.4"
"2025-03-30 11:25:29","45746.4760300926","24.2","25.5","24.5","24.4"
"2025-03-30 11:25:30","45746.4760416667","24.2","25.5","24.5","24.4"
"2025-03-30 11:25:31","45746.4760532407","24.2","25.5","24.6","24.4"
"2025-03-30 11:25:32","45746.4760648148","24.2","25.5","24.6","24.4"
"2025-03-30 11:25:33","45746.4760763889","24.2","25.5","24.5","24.4"
"2025-03-30 11:25:34","45746.4760879630","24.2","25.5","24.6","24.4"
"2025-03-30 11:25:35","45746.4760995370","24.2","25.5","24.6","24.4"
"2025-03-30 11:25:36","45746.4761111111","24.2","25.5","24.6","24.4"
"2025-03-30 11:25:37","45746.4761226852","24.2","25.5","24.5","24.4"
"2025-03-30 11:25:38","45746.4761342593","24.2","25.5","24.6","24.4"
"2025-03-30 11:25:39","45746.4761458333","24.2","25.5","24.6","24.4"
"2025-03-30 11:25:40","45746.4761574074","24.2","25.5","24.5","24.4"
"2025-03-30 11:25:41","45746.4761689815","24.2","25.5","24.6","24.4"
"2025-03-30 11:25:42","45746.4761805556","24.2","25.5","24.5","24.4"
"2025-03-30 11:25:43","45746.4761921296","24.2","25.5","24.6","24.4"
"2025-03-30 11:25:44","45746.4762037037","24.2","25.5","24.5","24.4"
"2025-03-30 11:25:45","45746.4762152778","24.2","25.5","24.6","24.4"
"2025-03-30 11:25:46","45746.4762268519","24.2","25.5","24.6","24.4"
"2025-03-30 11:25:47","45746.4762384259","24.2","25.5","24.5","24.4"
"2025-03-30 11:25:48","45746.4762500000","24.2","25.5","24.6","24.4"
"2025-03-30 11:25:49","45746.4762615741","24.2","25.5","24.6","24.4"
"2025-03-30 11:25:50","45746.4762731481","24.2","25.5","24.5","24.4"
"2025-03-30 11:25:51","45746.4762847222","24.3","25.5","24.5","24.4"
"2025-03-30 11:25:52","45746.4762962963","24.3","25.5","24.5","24.4"
"2025-03-30 11:25:53","45746.4763078704","24.2","25.5","24.5","24.4"
"2025-03-30 11:25:54","45746.4763194444","24.2","25.5","24.5","24.4"
"2025-03-30 11:25:55","45746.4763310185","24.2","25.5","24.5","24.4"
"2025-03-30 11:25:56","45746.4763425926","24.3","25.5","24.5","24.4"
"2025-03-30 11:25:57","45746.4763541667","24.2","25.5","24.6","24.4"
"2025-03-30 11:25:58","45746.4763657407","24.3","25.5","24.5","24.4"
"2025-03-30 11:25:59","45746.4763773148","24.2","25.5","24.6","24.4"
"2025-03-30 11:26:00","45746.4763888889","24.3","25.5","24.5","24.4"
"2025-03-30 11:26:01","45746.4764004630","24.3","25.5","24.6","24.4"
"2025-03-30 11:26:02","45746.4764120370","24.3","25.5","24.6","24.4"
