"Date/Time","Date/Time","No.1","No.2","No.3","No.4"
"2025-03-29 20:05:21","45745.8370486111","25.1","25.6","25.5","25.5"
"2025-03-29 20:05:22","45745.8370601852","25.0","25.7","25.5","25.5"
"2025-03-29 20:05:23","45745.8370717593","25.0","25.7","25.5","25.5"
"2025-03-29 20:05:24","45745.8370833333","25.0","25.7","25.5","25.5"
"2025-03-29 20:05:25","45745.8370949074","25.0","25.7","25.5","25.5"
"2025-03-29 20:05:26","45745.8371064815","25.1","25.8","25.6","25.6"
"2025-03-29 20:05:27","45745.8371180556","25.0","25.9","25.6","25.6"
"2025-03-29 20:05:28","45745.8371296296","25.0","25.9","25.6","25.6"
"2025-03-29 20:05:29","45745.8371412037","24.9","25.9","25.6","25.6"
"2025-03-29 20:05:30","45745.8371527778","24.9","25.9","25.6","25.6"
"2025-03-29 20:05:31","45745.8371643519","24.9","25.9","25.6","25.6"
"2025-03-29 20:05:32","45745.8371759259","24.8","25.9","25.6","25.6"
"2025-03-29 20:05:33","45745.8371875000","24.8","25.9","25.6","25.6"
"2025-03-29 20:05:34","45745.8371990741","24.8","26.0","25.6","25.6"
"2025-03-29 20:05:35","45745.8372106481","24.8","26.0","25.6","25.6"
"2025-03-29 20:05:36","45745.8372222222","24.8","26.0","25.6","25.6"
"2025-03-29 20:05:37","45745.8372337963","24.8","26.0","25.6","25.6"
"2025-03-29 20:05:38","45745.8372453704","25.0","26.0","25.6","25.6"
"2025-03-29 20:05:39","45745.8372569444","25.3","26.0","25.6","25.7"
"2025-03-29 20:05:40","45745.8372685185","25.5","26.0","25.6","25.7"
"2025-03-29 20:05:41","45745.8372800926","25.7","26.1","25.5","25.7"
"2025-03-29 20:05:42","45745.8372916667","26.0","26.1","25.6","25.7"
"2025-03-29 20:05:43","45745.8373032407","26.2","26.1","25.6","25.7"
"2025-03-29 20:05:44","45745.8373148148","26.2","26.2","25.6","25.7"
"2025-03-29 20:05:45","45745.8373263889","26.1","26.2","25.6","25.7"
"2025-03-29 20:05:46","45745.8373379630","26.1","26.2","25.6","25.7"
"2025-03-29 20:05:47","45745.8373495370","25.9","26.3","25.6","25.7"
"2025-03-29 20:05:48","45745.8373611111","25.9","26.3","25.5","25.7"
"2025-03-29 20:05:49","45745.8373726852","25.9","26.3","25.5","25.7"
"2025-03-29 20:05:50","45745.8373842593","25.9","26.3","25.5","25.7"
"2025-03-29 20:05:51","45745.8373958333","25.9","26.3","25.5","25.7"
"2025-03-29 20:05:52","45745.8374074074","25.9","26.3","25.5","25.7"
"2025-03-29 20:05:53","45745.8374189815","25.8","26.4","25.5","25.7"
"2025-03-29 20:05:54","45745.8374305556","25.8","26.4","25.5","25.8"
"2025-03-29 20:05:55","45745.8374421296","25.7","26.4","25.5","25.8"
"2025-03-29 20:05:56","45745.8374537037","25.7","26.4","25.5","25.8"
"2025-03-29 20:05:57","45745.8374652778","25.7","26.4","25.5","25.9"
"2025-03-29 20:05:58","45745.8374768519","25.6","26.4","25.5","25.9"
"2025-03-29 20:05:59","45745.8374884259","25.6","26.4","25.5","25.9"
"2025-03-29 20:06:00","45745.8375000000","25.5","26.5","25.5","25.9"
"2025-03-29 20:06:01","45745.8375115741","25.4","26.5","25.5","25.9"
"2025-03-29 20:06:02","45745.8375231481","25.4","26.5","25.5","25.9"
"2025-03-29 20:06:03","45745.8375347222","25.4","26.6","25.5","25.8"
"2025-03-29 20:06:04","45745.8375462963","25.4","26.6","25.5","25.8"
"2025-03-29 20:06:05","45745.8375578704","25.3","26.6","25.5","25.8"
"2025-03-29 20:06:06","45745.8375694444","25.3","26.7","25.5","25.8"
"2025-03-29 20:06:07","45745.8375810185","25.3","26.7","25.5","25.8"
"2025-03-29 20:06:08","45745.8375925926","25.3","26.7","25.5","25.8"
"2025-03-29 20:06:09","45745.8376041667","25.3","26.7","25.5","25.8"
"2025-03-29 20:06:10","45745.8376157407","25.3","26.7","25.5","25.8"
"2025-03-29 20:06:11","45745.8376273148","25.4","26.7","25.5","25.8"
"2025-03-29 20:06:12","45745.8376388889","25.3","26.8","25.5","25.8"
"2025-03-29 20:06:13","45745.8376504630","25.2","26.8","25.5","25.8"
"2025-03-29 20:06:14","45745.8376620370","25.2","26.8","25.5","25.8"
"2025-03-29 20:06:15","45745.8376736111","25.1","26.8","25.5","25.8"
"2025-03-29 20:06:16","45745.8376851852","25.1","26.8","25.5","25.8"
"2025-03-29 20:06:17","45745.8376967593","25.1","26.8","25.5","25.8"
"2025-03-29 20:06:18","45745.8377083333","25.1","26.9","25.5","25.8"
"2025-03-29 20:06:19","45745.8377199074","25.1","26.9","25.5","25.8"
"2025-03-29 20:06:20","45745.8377314815","25.1","26.9","25.5","25.8"
"2025-03-29 20:06:21","45745.8377430556","25.0","26.9","25.5","25.8"
"2025-03-29 20:06:22","45745.8377546296","25.2","26.9","25.5","25.9"
"2025-03-29 20:06:23","45745.8377662037","25.4","26.9","25.5","26.8"
"2025-03-29 20:06:24","45745.8377777778","25.5","26.9","25.5","26.8"
"2025-03-29 20:06:25","45745.8377893519","25.7","26.9","25.5","26.7"
"2025-03-29 20:06:26","45745.8378009259","26.0","26.9","25.5","26.6"
"2025-03-29 20:06:27","45745.8378125000","26.2","26.9","25.5","26.5"
"2025-03-29 20:06:28","45745.8378240741","26.3","26.9","25.5","26.4"
"2025-03-29 20:06:29","45745.8378356481","26.3","26.9","25.5","26.4"
"2025-03-29 20:06:30","45745.8378472222","26.5","26.9","25.5","26.3"
"2025-03-29 20:06:31","45745.8378587963","27.5","27.0","25.5","26.3"
"2025-03-29 20:06:32","45745.8378703704","27.5","27.0","25.5","26.3"
"2025-03-29 20:06:33","45745.8378819444","27.2","27.0","25.5","26.3"
"2025-03-29 20:06:34","45745.8378935185","26.9","27.0","25.5","26.2"
"2025-03-29 20:06:35","45745.8379050926","26.7","27.0","25.5","26.2"
"2025-03-29 20:06:36","45745.8379166667","26.5","27.1","25.5","26.2"
"2025-03-29 20:06:37","45745.8379282407","26.4","27.1","25.5","26.2"
"2025-03-29 20:06:38","45745.8379398148","26.6","27.1","25.5","26.2"
"2025-03-29 20:06:39","45745.8379513889","26.6","27.2","25.5","26.2"
"2025-03-29 20:06:40","45745.8379629630","26.4","27.2","25.5","26.2"
"2025-03-29 20:06:41","45745.8379745370","26.4","27.2","25.5","26.2"
"2025-03-29 20:06:42","45745.8379861111","26.5","27.2","25.5","26.1"
"2025-03-29 20:06:43","45745.8379976852","26.8","27.2","25.5","26.1"
"2025-03-29 20:06:44","45745.8380092593","27.0","27.2","25.5","26.1"
"2025-03-29 20:06:45","45745.8380208333","27.1","27.2","25.5","26.1"
"2025-03-29 20:06:46","45745.8380324074","27.1","27.1","25.5","26.1"
"2025-03-29 20:06:47","45745.8380439815","27.5","27.1","25.5","26.1"
"2025-03-29 20:06:48","45745.8380555556","27.7","27.1","25.5","26.1"
"2025-03-29 20:06:49","45745.8380671296","27.7","27.1","25.5","26.0"
"2025-03-29 20:06:50","45745.8380787037","27.6","27.1","25.5","26.0"
"2025-03-29 20:06:51","45745.8380902778","27.4","27.1","25.5","26.0"
"2025-03-29 20:06:52","45745.8381018518","27.3","27.1","25.5","26.0"
"2025-03-29 20:06:53","45745.8381134259","27.2","27.1","25.5","26.0"
"2025-03-29 20:06:54","45745.8381250000","27.1","27.0","25.6","26.0"
"2025-03-29 20:06:55","45745.8381365741","27.0","27.0","25.6","26.0"
"2025-03-29 20:06:56","45745.8381481481","26.9","27.0","25.6","26.0"
"2025-03-29 20:06:57","45745.8381597222","26.8","27.0","25.6","26.0"
"2025-03-29 20:06:58","45745.8381712963","27.8","27.0","25.6","26.0"
"2025-03-29 20:06:59","45745.8381828704","27.2","27.0","25.5","26.0"
"2025-03-29 20:07:00","45745.8381944444","26.9","27.0","25.5","26.0"
"2025-03-29 20:07:01","45745.8382060185","26.8","27.0","25.5","26.0"
"2025-03-29 20:07:02","45745.8382175926","26.6","27.0","25.5","26.0"
"2025-03-29 20:07:03","45745.8382291667","26.4","26.9","25.5","25.9"
"2025-03-29 20:07:04","45745.8382407407","26.2","26.9","25.5","25.9"
"2025-03-29 20:07:05","45745.8382523148","26.0","26.9","25.5","25.9"
"2025-03-29 20:07:06","45745.8382638889","25.9","26.9","25.5","25.9"
"2025-03-29 20:07:07","45745.8382754630","25.8","26.9","25.5","25.9"
"2025-03-29 20:07:08","45745.8382870370","25.7","26.8","25.5","25.9"
"2025-03-29 20:07:09","45745.8382986111","25.7","26.8","25.5","25.9"
"2025-03-29 20:07:10","45745.8383101852","25.6","26.8","25.5","25.9"
"2025-03-29 20:07:11","45745.8383217593","25.6","26.8","25.5","25.9"
"2025-03-29 20:07:12","45745.8383333333","25.5","26.8","25.5","25.9"
"2025-03-29 20:07:13","45745.8383449074","25.5","26.7","25.5","25.9"
"2025-03-29 20:07:14","45745.8383564815","25.4","26.7","25.5","25.9"
"2025-03-29 20:07:15","45745.8383680556","25.5","26.7","25.5","25.9"
"2025-03-29 20:07:16","45745.8383796296","25.5","26.7","25.5","25.9"
"2025-03-29 20:07:17","45745.8383912037","25.5","26.7","25.5","25.8"
"2025-03-29 20:07:18","45745.8384027778","25.5","26.6","25.5","25.8"
"2025-03-29 20:07:19","45745.8384143518","25.5","26.6","25.5","25.8"
"2025-03-29 20:07:20","45745.8384259259","25.5","26.6","25.5","25.8"
"2025-03-29 20:07:21","45745.8384375000","25.5","26.6","25.5","25.8"
"2025-03-29 20:07:22","45745.8384490741","25.5","26.6","25.5","25.8"
"2025-03-29 20:07:23","45745.8384606481","25.4","26.6","25.5","25.8"
"2025-03-29 20:07:24","45745.8384722222","25.4","26.6","25.5","25.8"
"2025-03-29 20:07:25","45745.8384837963","25.4","26.6","25.5","25.8"
"2025-03-29 20:07:26","45745.8384953704","25.4","26.6","25.5","25.8"
"2025-03-29 20:07:27","45745.8385069444","25.4","26.6","25.5","25.8"
"2025-03-29 20:07:28","45745.8385185185","25.3","26.5","25.5","25.8"
"2025-03-29 20:07:29","45745.8385300926","25.3","26.5","25.5","25.8"
"2025-03-29 20:07:30","45745.8385416667","25.3","26.5","25.5","25.8"
"2025-03-29 20:07:31","45745.8385532407","25.2","26.5","25.5","25.8"
"2025-03-29 20:07:32","45745.8385648148","25.2","26.5","25.5","25.8"
"2025-03-29 20:07:33","45745.8385763889","25.1","26.5","25.5","25.8"
"2025-03-29 20:07:34","45745.8385879630","25.1","26.5","25.5","25.8"
"2025-03-29 20:07:35","45745.8385995370","25.1","26.5","25.5","25.8"
"2025-03-29 20:07:36","45745.8386111111","25.1","26.5","25.5","25.8"
"2025-03-29 20:07:37","45745.8386226852","25.1","26.5","25.5","25.7"
"2025-03-29 20:07:38","45745.8386342593","25.1","26.5","25.5","25.8"
"2025-03-29 20:07:39","45745.8386458333","25.1","26.5","25.5","25.7"
"2025-03-29 20:07:40","45745.8386574074","25.0","26.4","25.5","25.7"
"2025-03-29 20:07:41","45745.8386689815","25.0","26.4","25.5","25.7"
"2025-03-29 20:07:42","45745.8386805556","25.0","26.4","25.5","25.7"
"2025-03-29 20:07:43","45745.8386921296","25.0","26.4","25.5","25.7"
"2025-03-29 20:07:44","45745.8387037037","25.1","26.4","25.4","25.7"
"2025-03-29 20:07:45","45745.8387152778","25.1","26.4","25.4","25.7"
"2025-03-29 20:07:46","45745.8387268518","25.1","26.4","25.4","25.7"
"2025-03-29 20:07:47","45745.8387384259","25.1","26.4","25.4","25.7"
"2025-03-29 20:07:48","45745.8387500000","25.0","26.4","25.4","25.7"
"2025-03-29 20:07:49","45745.8387615741","25.0","26.4","25.4","25.7"
"2025-03-29 20:07:50","45745.8387731481","25.0","26.4","25.4","25.7"
"2025-03-29 20:07:51","45745.8387847222","25.0","26.4","25.4","25.7"
"2025-03-29 20:07:52","45745.8387962963","25.0","26.4","25.4","25.7"
"2025-03-29 20:07:53","45745.8388078704","25.0","26.4","25.4","25.7"
"2025-03-29 20:07:54","45745.8388194444","25.0","26.4","25.4","25.7"
"2025-03-29 20:07:55","45745.8388310185","25.0","26.3","25.4","25.7"
"2025-03-29 20:07:56","45745.8388425926","24.9","26.3","25.4","25.7"
"2025-03-29 20:07:57","45745.8388541667","24.9","26.3","25.4","25.7"
"2025-03-29 20:07:58","45745.8388657407","24.9","26.3","25.4","25.7"
"2025-03-29 20:07:59","45745.8388773148","24.9","26.3","25.4","25.7"
"2025-03-29 20:08:00","45745.8388888889","24.9","26.3","25.4","25.7"
"2025-03-29 20:08:01","45745.8389004630","24.9","26.3","25.4","25.7"
"2025-03-29 20:08:02","45745.8389120370","24.8","26.3","25.4","25.7"
"2025-03-29 20:08:03","45745.8389236111","24.8","26.3","25.4","25.7"
"2025-03-29 20:08:04","45745.8389351852","24.8","26.3","25.4","25.7"
"2025-03-29 20:08:05","45745.8389467593","24.7","26.2","25.4","25.7"
"2025-03-29 20:08:06","45745.8389583333","24.7","26.2","25.4","25.7"
"2025-03-29 20:08:07","45745.8389699074","24.7","26.2","25.4","25.6"
"2025-03-29 20:08:08","45745.8389814815","24.7","26.2","25.4","25.6"
"2025-03-29 20:08:09","45745.8389930556","24.7","26.2","25.4","25.6"
"2025-03-29 20:08:10","45745.8390046296","24.7","26.2","25.4","25.6"
"2025-03-29 20:08:11","45745.8390162037","24.7","26.2","25.4","25.6"
"2025-03-29 20:08:12","45745.8390277778","24.7","26.2","25.4","25.6"
"2025-03-29 20:08:13","45745.8390393518","24.7","26.2","25.4","25.6"
"2025-03-29 20:08:14","45745.8390509259","25.0","26.2","25.4","25.6"
"2025-03-29 20:08:15","45745.8390625000","25.1","26.2","25.4","25.6"
"2025-03-29 20:08:16","45745.8390740741","25.3","26.2","25.4","25.6"
"2025-03-29 20:08:17","45745.8390856481","25.4","26.2","25.4","25.6"
"2025-03-29 20:08:18","45745.8390972222","25.8","26.2","25.4","25.6"
"2025-03-29 20:08:19","45745.8391087963","25.8","26.2","25.4","25.7"
"2025-03-29 20:08:20","45745.8391203704","25.7","26.3","25.5","25.7"
"2025-03-29 20:08:21","45745.8391319444","25.7","26.6","25.5","25.7"
"2025-03-29 20:08:22","45745.8391435185","25.9","26.6","25.5","25.7"
"2025-03-29 20:08:23","45745.8391550926","26.3","26.7","25.5","25.7"
"2025-03-29 20:08:24","45745.8391666667","26.2","26.7","25.5","25.7"
"2025-03-29 20:08:25","45745.8391782407","26.2","26.8","25.5","25.7"
"2025-03-29 20:08:26","45745.8391898148","26.0","26.8","25.5","25.7"
"2025-03-29 20:08:27","45745.8392013889","25.8","26.8","25.5","25.8"
"2025-03-29 20:08:28","45745.8392129630","25.7","26.8","25.5","25.7"
"2025-03-29 20:08:29","45745.8392245370","25.6","26.8","25.5","25.7"
"2025-03-29 20:08:30","45745.8392361111","25.6","26.8","25.5","25.7"
"2025-03-29 20:08:31","45745.8392476852","27.1","26.8","25.6","25.7"
"2025-03-29 20:08:32","45745.8392592593","26.9","26.8","25.6","25.7"
"2025-03-29 20:08:33","45745.8392708333","26.7","26.8","25.6","25.7"
"2025-03-29 20:08:34","45745.8392824074","26.5","26.8","25.6","25.7"
"2025-03-29 20:08:35","45745.8392939815","26.4","26.8","25.6","25.7"
"2025-03-29 20:08:36","45745.8393055556","26.4","26.8","25.6","25.7"
"2025-03-29 20:08:37","45745.8393171296","26.3","26.8","25.6","25.7"
"2025-03-29 20:08:38","45745.8393287037","26.3","26.8","25.6","25.7"
"2025-03-29 20:08:39","45745.8393402778","26.2","26.8","25.6","25.7"
"2025-03-29 20:08:40","45745.8393518518","26.2","26.8","25.6","25.7"
"2025-03-29 20:08:41","45745.8393634259","26.2","26.8","25.6","25.7"
"2025-03-29 20:08:42","45745.8393750000","26.3","26.7","25.6","25.7"
"2025-03-29 20:08:43","45745.8393865741","26.4","26.8","25.6","25.7"
"2025-03-29 20:08:44","45745.8393981481","26.3","26.8","25.6","25.7"
"2025-03-29 20:08:45","45745.8394097222","26.3","26.8","25.6","25.7"
"2025-03-29 20:08:46","45745.8394212963","26.2","26.8","25.6","25.7"
"2025-03-29 20:08:47","45745.8394328704","26.0","26.8","25.6","25.8"
"2025-03-29 20:08:48","45745.8394444444","25.9","26.8","25.6","25.8"
"2025-03-29 20:08:49","45745.8394560185","25.7","26.8","25.6","25.8"
"2025-03-29 20:08:50","45745.8394675926","25.6","26.8","25.6","25.8"
"2025-03-29 20:08:51","45745.8394791667","25.6","26.8","25.6","25.8"
"2025-03-29 20:08:52","45745.8394907407","25.5","26.8","25.6","25.8"
"2025-03-29 20:08:53","45745.8395023148","25.5","26.8","25.6","25.8"
"2025-03-29 20:08:54","45745.8395138889","25.6","26.8","25.6","25.8"
"2025-03-29 20:08:55","45745.8395254630","25.7","26.8","25.6","25.8"
"2025-03-29 20:08:56","45745.8395370370","25.8","26.8","25.6","25.8"
"2025-03-29 20:08:57","45745.8395486111","25.9","26.8","25.5","25.8"
"2025-03-29 20:08:58","45745.8395601852","25.8","26.8","25.5","25.8"
"2025-03-29 20:08:59","45745.8395717593","25.7","26.8","25.5","25.8"
"2025-03-29 20:09:00","45745.8395833333","25.7","26.9","25.5","25.8"
"2025-03-29 20:09:01","45745.8395949074","25.6","26.9","25.5","25.8"
"2025-03-29 20:09:02","45745.8396064815","25.6","26.8","25.5","25.8"
"2025-03-29 20:09:03","45745.8396180556","25.4","26.9","25.5","25.8"
"2025-03-29 20:09:04","45745.8396296296","25.3","26.9","25.4","25.8"
"2025-03-29 20:09:05","45745.8396412037","25.2","26.9","25.5","25.5"
"2025-03-29 20:09:06","45745.8396527778","25.1","26.9","25.4","25.8"
"2025-03-29 20:09:07","45745.8396643518","25.0","26.8","25.3","25.8"
"2025-03-29 20:09:08","45745.8396759259","24.9","26.8","25.1","25.8"
"2025-03-29 20:09:09","45745.8396875000","24.8","26.8","25.2","25.8"
"2025-03-29 20:09:10","45745.8396990741","24.6","26.8","25.1","25.5"
"2025-03-29 20:09:11","45745.8397106481","24.5","26.8","25.1","25.2"
"2025-03-29 20:09:12","45745.8397222222","24.4","26.8","25.4","25.7"
"2025-03-29 20:09:13","45745.8397337963","24.4","26.7","25.4","25.7"
"2025-03-29 20:09:14","45745.8397453704","24.5","26.7","25.4","25.7"
"2025-03-29 20:09:15","45745.8397569444","24.5","26.7","25.4","25.6"
"2025-03-29 20:09:16","45745.8397685185","24.4","26.6","25.4","25.6"
"2025-03-29 20:09:17","45745.8397800926","24.5","26.7","25.4","25.6"
"2025-03-29 20:09:18","45745.8397916667","24.8","26.6","25.4","25.6"
"2025-03-29 20:09:19","45745.8398032407","25.2","26.6","25.4","25.7"
"2025-03-29 20:09:20","45745.8398148148","25.5","26.7","25.4","25.7"
"2025-03-29 20:09:21","45745.8398263889","25.2","26.6","25.2","26.1"
"2025-03-29 20:09:22","45745.8398379630","25.0","26.7","25.2","26.4"
"2025-03-29 20:09:23","45745.8398495370","24.9","26.7","25.1","26.3"
"2025-03-29 20:09:24","45745.8398611111","24.9","26.8","25.1","26.3"
"2025-03-29 20:09:25","45745.8398726852","24.6","26.8","25.1","26.2"
"2025-03-29 20:09:26","45745.8398842593","24.7","26.9","25.0","26.2"
"2025-03-29 20:09:27","45745.8398958333","24.7","26.9","25.0","26.1"
"2025-03-29 20:09:28","45745.8399074074","24.7","26.9","25.0","26.1"
"2025-03-29 20:09:29","45745.8399189815","24.7","26.9","25.0","26.1"
"2025-03-29 20:09:30","45745.8399305556","24.7","26.9","25.4","26.0"
"2025-03-29 20:09:31","45745.8399421296","24.7","26.8","25.4","26.0"
"2025-03-29 20:09:32","45745.8399537037","24.7","26.8","25.4","26.0"
"2025-03-29 20:09:33","45745.8399652778","24.7","26.8","25.4","25.9"
"2025-03-29 20:09:34","45745.8399768519","24.8","26.8","25.4","25.9"
"2025-03-29 20:09:35","45745.8399884259","24.8","26.8","25.4","25.9"
"2025-03-29 20:09:36","45745.8400000000","24.8","26.7","25.4","25.9"
"2025-03-29 20:09:37","45745.8400115741","24.8","26.7","25.4","25.9"
"2025-03-29 20:09:38","45745.8400231482","24.8","26.7","25.4","25.9"
"2025-03-29 20:09:39","45745.8400347222","24.8","26.7","25.4","25.9"
"2025-03-29 20:09:40","45745.8400462963","24.8","26.7","25.4","25.9"
"2025-03-29 20:09:41","45745.8400578704","24.8","26.7","25.4","25.9"
"2025-03-29 20:09:42","45745.8400694444","24.8","26.6","25.4","25.9"
"2025-03-29 20:09:43","45745.8400810185","24.8","26.6","25.4","25.9"
"2025-03-29 20:09:44","45745.8400925926","24.8","26.6","25.4","25.9"
"2025-03-29 20:09:45","45745.8401041667","24.8","26.6","25.4","25.8"
"2025-03-29 20:09:46","45745.8401157407","24.8","26.6","25.4","25.9"
"2025-03-29 20:09:47","45745.8401273148","24.8","26.6","25.4","25.8"
"2025-03-29 20:09:48","45745.8401388889","24.8","26.5","25.4","25.8"
"2025-03-29 20:09:49","45745.8401504630","24.8","26.5","25.4","25.8"
"2025-03-29 20:09:50","45745.8401620370","24.8","26.5","25.4","25.8"
"2025-03-29 20:09:51","45745.8401736111","24.9","26.5","25.4","25.8"
"2025-03-29 20:09:52","45745.8401851852","24.9","26.5","25.4","25.8"
"2025-03-29 20:09:53","45745.8401967593","24.9","26.5","25.4","25.8"
"2025-03-29 20:09:54","45745.8402083333","24.9","26.5","25.4","25.8"
"2025-03-29 20:09:55","45745.8402199074","24.9","26.5","25.4","25.8"
"2025-03-29 20:09:56","45745.8402314815","24.9","26.4","25.4","25.8"
"2025-03-29 20:09:57","45745.8402430556","24.9","26.4","25.4","25.8"
"2025-03-29 20:09:58","45745.8402546296","24.9","26.4","25.4","25.8"
"2025-03-29 20:09:59","45745.8402662037","24.9","26.4","25.4","25.8"
"2025-03-29 20:10:00","45745.8402777778","24.9","26.4","25.4","25.8"
"2025-03-29 20:10:01","45745.8402893519","24.9","26.4","25.4","25.8"
"2025-03-29 20:10:02","45745.8403009259","24.9","26.4","25.4","25.8"
"2025-03-29 20:10:03","45745.8403125000","24.9","26.4","25.4","25.8"
"2025-03-29 20:10:04","45745.8403240741","24.9","26.4","25.4","25.8"
"2025-03-29 20:10:05","45745.8403356482","24.9","26.4","25.4","25.8"
"2025-03-29 20:10:06","45745.8403472222","24.9","26.3","25.4","25.8"
"2025-03-29 20:10:07","45745.8403587963","24.9","26.3","25.4","25.7"
"2025-03-29 20:10:08","45745.8403703704","24.9","26.3","25.2","25.6"
"2025-03-29 20:10:09","45745.8403819444","24.9","26.3","25.4","25.7"
"2025-03-29 20:10:10","45745.8403935185","24.9","26.3","25.4","25.7"
"2025-03-29 20:10:11","45745.8404050926","24.9","26.3","25.4","25.7"
"2025-03-29 20:10:12","45745.8404166667","24.9","26.3","25.3","25.7"
"2025-03-29 20:10:13","45745.8404282407","24.9","26.3","25.2","25.7"
"2025-03-29 20:10:14","45745.8404398148","24.9","26.2","25.3","25.7"
"2025-03-29 20:10:15","45745.8404513889","24.9","26.3","25.4","25.7"
"2025-03-29 20:10:16","45745.8404629630","24.9","26.3","25.4","25.7"
"2025-03-29 20:10:17","45745.8404745370","24.9","26.2","25.4","25.6"
"2025-03-29 20:10:18","45745.8404861111","24.9","26.2","25.4","25.5"
"2025-03-29 20:10:19","45745.8404976852","24.9","26.2","25.4","25.5"
"2025-03-29 20:10:20","45745.8405092593","24.9","26.2","25.4","25.4"
"2025-03-29 20:10:21","45745.8405208333","24.9","26.2","25.3","25.4"
"2025-03-29 20:10:22","45745.8405324074","24.9","26.2","25.3","25.3"
"2025-03-29 20:10:23","45745.8405439815","24.9","26.2","25.3","25.3"
"2025-03-29 20:10:24","45745.8405555556","24.9","26.2","25.2","25.3"
"2025-03-29 20:10:25","45745.8405671296","24.9","26.2","25.2","25.3"
"2025-03-29 20:10:26","45745.8405787037","24.9","26.2","25.2","25.2"
"2025-03-29 20:10:27","45745.8405902778","24.9","26.2","25.2","25.2"
"2025-03-29 20:10:28","45745.8406018519","24.9","26.2","25.2","25.2"
"2025-03-29 20:10:29","45745.8406134259","24.9","26.2","25.2","25.2"
"2025-03-29 20:10:30","45745.8406250000","24.9","26.2","25.1","25.2"
"2025-03-29 20:10:31","45745.8406365741","24.9","26.2","25.1","25.2"
"2025-03-29 20:10:32","45745.8406481482","24.9","26.2","25.1","25.1"
"2025-03-29 20:10:33","45745.8406597222","24.9","26.2","25.1","25.1"
