"Date/Time","Date/Time","No.1","No.2","No.3","No.4"
"2025-04-26 09:56:22","45773.4141435185","17.6","26.5","28.5","28.1"
"2025-04-26 09:56:23","45773.4141550926","17.4","26.5","28.5","28.1"
"2025-04-26 09:56:24","45773.4141666667","17.3","26.5","28.5","28.1"
"2025-04-26 09:56:25","45773.4141782407","17.3","26.4","28.4","28.1"
"2025-04-26 09:56:26","45773.4141898148","17.3","26.4","28.4","28.1"
"2025-04-26 09:56:27","45773.4142013889","17.3","26.4","28.4","28.0"
"2025-04-26 09:56:28","45773.4142129630","17.3","26.4","28.3","28.0"
"2025-04-26 09:56:29","45773.4142245370","17.3","26.3","28.3","28.0"
"2025-04-26 09:56:30","45773.4142361111","17.3","26.3","28.3","28.0"
"2025-04-26 09:56:31","45773.4142476852","17.3","26.3","28.2","28.0"
"2025-04-26 09:56:32","45773.4142592593","17.3","26.3","28.2","28.0"
"2025-04-26 09:56:33","45773.4142708333","17.3","26.2","28.2","28.0"
"2025-04-26 09:56:34","45773.4142824074","17.3","26.2","28.2","28.0"
"2025-04-26 09:56:35","45773.4142939815","17.3","26.2","28.1","28.0"
"2025-04-26 09:56:36","45773.4143055556","17.3","26.2","28.1","28.0"
"2025-04-26 09:56:37","45773.4143171296","17.2","26.1","28.1","28.0"
"2025-04-26 09:56:38","45773.4143287037","17.2","26.1","28.0","27.9"
"2025-04-26 09:56:39","45773.4143402778","17.2","26.1","28.0","27.9"
"2025-04-26 09:56:40","45773.4143518519","17.1","26.1","28.0","27.9"
"2025-04-26 09:56:41","45773.4143634259","17.1","26.1","28.0","27.9"
"2025-04-26 09:56:42","45773.4143750000","17.2","26.0","27.9","27.9"
"2025-04-26 09:56:43","45773.4143865741","17.2","26.0","27.9","27.9"
"2025-04-26 09:56:44","45773.4143981481","17.3","26.0","27.9","27.9"
"2025-04-26 09:56:45","45773.4144097222","17.3","26.0","27.9","27.9"
"2025-04-26 09:56:46","45773.4144212963","17.4","26.0","27.8","27.9"
"2025-04-26 09:56:47","45773.4144328704","17.4","25.9","27.8","27.9"
"2025-04-26 09:56:48","45773.4144444444","17.4","25.8","27.7","27.8"
"2025-04-26 09:56:49","45773.4144560185","17.4","25.8","27.7","27.7"
"2025-04-26 09:56:50","45773.4144675926","17.5","25.8","27.6","27.7"
"2025-04-26 09:56:51","45773.4144791667","17.5","25.8","27.6","27.7"
"2025-04-26 09:56:52","45773.4144907407","17.6","25.7","27.6","27.7"
"2025-04-26 09:56:53","45773.4145023148","17.6","25.7","27.6","27.7"
"2025-04-26 09:56:54","45773.4145138889","17.6","25.7","27.6","27.7"
"2025-04-26 09:56:55","45773.4145254630","17.6","25.7","27.5","27.7"
"2025-04-26 09:56:56","45773.4145370370","17.7","25.7","27.5","27.7"
"2025-04-26 09:56:57","45773.4145486111","17.7","25.7","27.5","27.6"
"2025-04-26 09:56:58","45773.4145601852","17.7","25.6","27.5","27.6"
"2025-04-26 09:56:59","45773.4145717593","17.7","25.6","27.5","27.6"
"2025-04-26 09:57:00","45773.4145833333","17.7","25.6","27.5","27.6"
"2025-04-26 09:57:01","45773.4145949074","17.8","25.6","27.4","27.6"
"2025-04-26 09:57:02","45773.4146064815","17.8","25.6","27.4","27.6"
"2025-04-26 09:57:03","45773.4146180556","17.8","25.6","27.4","27.6"
"2025-04-26 09:57:04","45773.4146296296","17.9","25.6","27.4","27.6"
"2025-04-26 09:57:05","45773.4146412037","17.9","25.5","27.4","27.6"
"2025-04-26 09:57:06","45773.4146527778","17.9","25.5","27.3","27.6"
"2025-04-26 09:57:07","45773.4146643519","17.9","25.5","27.3","27.6"
"2025-04-26 09:57:08","45773.4146759259","17.9","25.5","27.3","27.6"
"2025-04-26 09:57:09","45773.4146875000","17.9","25.5","27.3","27.5"
"2025-04-26 09:57:10","45773.4146990741","18.0","25.5","27.3","27.5"
"2025-04-26 09:57:11","45773.4147106481","18.0","25.5","27.3","27.5"
"2025-04-26 09:57:12","45773.4147222222","18.0","25.5","27.2","27.5"
"2025-04-26 09:57:13","45773.4147337963","18.0","25.4","27.2","27.5"
"2025-04-26 09:57:14","45773.4147453704","17.9","25.3","27.1","27.4"
"2025-04-26 09:57:15","45773.4147569444","17.9","25.3","27.1","27.4"
"2025-04-26 09:57:16","45773.4147685185","17.9","25.3","27.1","27.4"
"2025-04-26 09:57:17","45773.4147800926","17.9","25.3","27.1","27.4"
"2025-04-26 09:57:18","45773.4147916667","17.9","25.3","27.0","27.4"
"2025-04-26 09:57:19","45773.4148032407","17.9","25.3","27.0","27.4"
"2025-04-26 09:57:20","45773.4148148148","17.9","25.3","27.0","27.3"
"2025-04-26 09:57:21","45773.4148263889","17.9","25.3","27.0","27.3"
"2025-04-26 09:57:22","45773.4148379630","18.0","25.3","27.0","27.3"
"2025-04-26 09:57:23","45773.4148495370","18.0","25.2","27.0","27.3"
"2025-04-26 09:57:24","45773.4148611111","18.0","25.2","27.0","27.3"
"2025-04-26 09:57:25","45773.4148726852","18.0","25.2","26.9","27.3"
"2025-04-26 09:57:26","45773.4148842593","18.0","25.2","26.9","27.3"
"2025-04-26 09:57:27","45773.4148958333","18.0","25.2","26.9","27.3"
"2025-04-26 09:57:28","45773.4149074074","18.0","25.2","26.9","27.3"
"2025-04-26 09:57:29","45773.4149189815","18.1","25.2","26.9","27.3"
"2025-04-26 09:57:30","45773.4149305556","18.1","25.2","26.9","27.3"
"2025-04-26 09:57:31","45773.4149421296","18.1","25.2","26.9","27.3"
"2025-04-26 09:57:32","45773.4149537037","18.1","25.2","26.9","27.2"
"2025-04-26 09:57:33","45773.4149652778","18.1","25.2","26.9","27.2"
"2025-04-26 09:57:34","45773.4149768519","18.1","25.2","26.9","27.2"
"2025-04-26 09:57:35","45773.4149884259","18.1","25.2","26.8","27.2"
"2025-04-26 09:57:36","45773.4150000000","18.1","25.1","26.8","27.2"
"2025-04-26 09:57:37","45773.4150115741","18.0","25.0","26.7","27.1"
"2025-04-26 09:57:38","45773.4150231481","18.0","25.0","26.7","27.1"
"2025-04-26 09:57:39","45773.4150347222","18.0","25.0","26.7","27.1"
"2025-04-26 09:57:40","45773.4150462963","18.0","25.0","26.7","27.1"
"2025-04-26 09:57:41","45773.4150578704","18.0","25.0","26.7","27.1"
"2025-04-26 09:57:42","45773.4150694444","17.9","25.0","26.6","27.0"
"2025-04-26 09:57:43","45773.4150810185","17.9","25.0","26.6","27.0"
"2025-04-26 09:57:44","45773.4150925926","17.9","25.0","26.6","27.0"
"2025-04-26 09:57:45","45773.4151041667","17.9","25.0","26.6","27.0"
"2025-04-26 09:57:46","45773.4151157407","17.9","25.0","26.6","27.0"
"2025-04-26 09:57:47","45773.4151273148","17.9","25.0","26.6","27.0"
"2025-04-26 09:57:48","45773.4151388889","17.9","25.0","26.6","27.0"
"2025-04-26 09:57:49","45773.4151504630","17.9","25.0","26.6","27.0"
"2025-04-26 09:57:50","45773.4151620370","17.8","25.0","26.6","27.0"
"2025-04-26 09:57:51","45773.4151736111","17.8","25.0","26.5","27.0"
"2025-04-26 09:57:52","45773.4151851852","17.7","24.9","26.5","26.9"
"2025-04-26 09:57:53","45773.4151967593","17.7","24.9","26.5","26.9"
"2025-04-26 09:57:54","45773.4152083333","17.7","24.9","26.5","26.9"
"2025-04-26 09:57:55","45773.4152199074","17.7","24.9","26.5","26.9"
"2025-04-26 09:57:56","45773.4152314815","17.7","24.9","26.5","26.9"
"2025-04-26 09:57:57","45773.4152430556","17.7","24.9","26.5","26.9"
"2025-04-26 09:57:58","45773.4152546296","17.7","24.8","26.4","26.8"
"2025-04-26 09:57:59","45773.4152662037","17.7","24.8","26.3","26.8"
"2025-04-26 09:58:00","45773.4152777778","17.7","24.8","26.3","26.8"
"2025-04-26 09:58:01","45773.4152893519","17.7","24.8","26.3","26.8"
"2025-04-26 09:58:02","45773.4153009259","17.7","24.7","26.3","26.8"
"2025-04-26 09:58:03","45773.4153125000","17.7","24.7","26.3","26.8"
"2025-04-26 09:58:04","45773.4153240741","17.7","24.7","26.3","26.8"
"2025-04-26 09:58:05","45773.4153356481","17.7","24.7","26.3","26.7"
"2025-04-26 09:58:06","45773.4153472222","17.8","24.7","26.3","26.7"
"2025-04-26 09:58:07","45773.4153587963","17.8","24.7","26.3","26.7"
"2025-04-26 09:58:08","45773.4153703704","17.8","24.7","26.2","26.7"
"2025-04-26 09:58:09","45773.4153819444","17.9","24.7","26.2","26.7"
"2025-04-26 09:58:10","45773.4153935185","17.9","24.7","26.2","26.7"
"2025-04-26 09:58:11","45773.4154050926","17.9","24.7","26.2","26.7"
"2025-04-26 09:58:12","45773.4154166667","17.9","24.7","26.2","26.7"
"2025-04-26 09:58:13","45773.4154282407","17.9","24.6","26.2","26.7"
"2025-04-26 09:58:14","45773.4154398148","18.0","24.6","26.2","26.7"
"2025-04-26 09:58:15","45773.4154513889","18.0","24.6","26.2","26.7"
"2025-04-26 09:58:16","45773.4154629630","18.0","24.6","26.2","26.6"
"2025-04-26 09:58:17","45773.4154745370","17.9","24.5","26.1","26.6"
"2025-04-26 09:58:18","45773.4154861111","17.9","24.5","26.0","26.5"
"2025-04-26 09:58:19","45773.4154976852","17.9","24.5","26.0","26.5"
"2025-04-26 09:58:20","45773.4155092593","18.0","24.5","26.0","26.5"
"2025-04-26 09:58:21","45773.4155208333","18.0","24.5","26.0","26.5"
"2025-04-26 09:58:22","45773.4155324074","18.0","24.5","26.0","26.5"
"2025-04-26 09:58:23","45773.4155439815","18.0","24.5","26.0","26.5"
"2025-04-26 09:58:24","45773.4155555556","18.0","24.5","26.0","26.5"
"2025-04-26 09:58:25","45773.4155671296","18.0","24.5","26.0","26.5"
"2025-04-26 09:58:26","45773.4155787037","18.1","24.5","26.0","26.5"
"2025-04-26 09:58:27","45773.4155902778","18.1","24.4","25.9","26.5"
"2025-04-26 09:58:28","45773.4156018519","18.1","24.4","25.9","26.5"
"2025-04-26 09:58:29","45773.4156134259","18.1","24.4","25.9","26.5"
"2025-04-26 09:58:30","45773.4156250000","18.1","24.4","25.9","26.4"
"2025-04-26 09:58:31","45773.4156365741","18.1","24.4","25.9","26.4"
"2025-04-26 09:58:32","45773.4156481481","18.1","24.4","25.9","26.4"
"2025-04-26 09:58:33","45773.4156597222","18.2","24.4","25.9","26.4"
"2025-04-26 09:58:34","45773.4156712963","18.2","24.4","25.9","26.4"
"2025-04-26 09:58:35","45773.4156828704","18.2","24.4","25.9","26.4"
"2025-04-26 09:58:36","45773.4156944444","18.2","24.4","25.9","26.4"
"2025-04-26 09:58:37","45773.4157060185","18.3","24.4","25.9","26.4"
"2025-04-26 09:58:38","45773.4157175926","18.2","24.3","25.8","26.3"
"2025-04-26 09:58:39","45773.4157291667","18.2","24.3","25.7","26.3"
"2025-04-26 09:58:40","45773.4157407407","18.2","24.3","25.7","26.3"
"2025-04-26 09:58:41","45773.4157523148","18.1","24.3","25.7","26.3"
"2025-04-26 09:58:42","45773.4157638889","18.1","24.3","25.7","26.3"
"2025-04-26 09:58:43","45773.4157754630","18.0","24.3","25.7","26.3"
"2025-04-26 09:58:44","45773.4157870370","18.0","24.2","25.7","26.3"
"2025-04-26 09:58:45","45773.4157986111","18.0","24.2","25.7","26.2"
"2025-04-26 09:58:46","45773.4158101852","18.0","24.2","25.7","26.2"
"2025-04-26 09:58:47","45773.4158217593","18.0","24.2","25.7","26.2"
"2025-04-26 09:58:48","45773.4158333333","17.9","24.2","25.7","26.2"
"2025-04-26 09:58:49","45773.4158449074","17.9","24.2","25.7","26.2"
"2025-04-26 09:58:50","45773.4158564815","18.0","24.2","25.7","26.2"
"2025-04-26 09:58:51","45773.4158680556","18.0","24.2","25.6","26.2"
"2025-04-26 09:58:52","45773.4158796296","18.0","24.2","25.6","26.2"
"2025-04-26 09:58:53","45773.4158912037","18.0","24.2","25.6","26.2"
"2025-04-26 09:58:54","45773.4159027778","18.0","24.2","25.6","26.2"
"2025-04-26 09:58:55","45773.4159143519","18.0","24.2","25.6","26.2"
"2025-04-26 09:58:56","45773.4159259259","17.9","24.2","25.6","26.2"
"2025-04-26 09:58:57","45773.4159375000","18.0","24.2","25.6","26.2"
"2025-04-26 09:58:58","45773.4159490741","18.0","24.2","25.6","26.2"
"2025-04-26 09:58:59","45773.4159606481","17.9","24.1","25.5","26.0"
"2025-04-26 09:59:00","45773.4159722222","17.9","24.1","25.5","26.0"
"2025-04-26 09:59:01","45773.4159837963","18.0","24.1","25.5","26.0"
"2025-04-26 09:59:02","45773.4159953704","18.0","24.1","25.5","26.0"
"2025-04-26 09:59:03","45773.4160069444","18.0","24.1","25.4","26.0"
"2025-04-26 09:59:04","45773.4160185185","18.0","24.1","25.4","26.0"
"2025-04-26 09:59:05","45773.4160300926","18.1","24.1","25.4","26.0"
"2025-04-26 09:59:06","45773.4160416667","18.1","24.1","25.4","26.0"
"2025-04-26 09:59:07","45773.4160532407","18.1","24.0","25.4","26.0"
"2025-04-26 09:59:08","45773.4160648148","18.1","24.0","25.4","26.0"
"2025-04-26 09:59:09","45773.4160763889","18.1","24.0","25.4","26.0"
"2025-04-26 09:59:10","45773.4160879630","18.1","24.0","25.4","26.0"
"2025-04-26 09:59:11","45773.4160995370","18.1","24.0","25.4","26.0"
"2025-04-26 09:59:12","45773.4161111111","18.1","24.0","25.4","26.0"
"2025-04-26 09:59:13","45773.4161226852","18.2","24.0","25.4","25.9"
"2025-04-26 09:59:14","45773.4161342593","18.2","24.0","25.4","25.9"
"2025-04-26 09:59:15","45773.4161458333","18.2","24.0","25.4","25.9"
"2025-04-26 09:59:16","45773.4161574074","18.2","24.0","25.4","25.9"
"2025-04-26 09:59:17","45773.4161689815","18.2","24.0","25.4","25.9"
"2025-04-26 09:59:18","45773.4161805556","18.2","24.0","25.4","25.9"
"2025-04-26 09:59:19","45773.4161921296","18.2","24.0","25.3","25.9"
"2025-04-26 09:59:20","45773.4162037037","18.2","24.0","25.3","25.9"
"2025-04-26 09:59:21","45773.4162152778","18.3","24.0","25.3","25.9"
"2025-04-26 09:59:22","45773.4162268518","18.1","23.9","25.2","25.8"
"2025-04-26 09:59:23","45773.4162384259","18.1","23.9","25.2","25.8"
"2025-04-26 09:59:24","45773.4162500000","18.1","23.9","25.2","25.8"
"2025-04-26 09:59:25","45773.4162615741","18.1","23.9","25.2","25.8"
"2025-04-26 09:59:26","45773.4162731481","18.2","23.9","25.2","25.8"
"2025-04-26 09:59:27","45773.4162847222","18.2","23.9","25.2","25.8"
"2025-04-26 09:59:28","45773.4162962963","18.2","23.9","25.2","25.8"
"2025-04-26 09:59:29","45773.4163078704","18.2","23.9","25.2","25.8"
"2025-04-26 09:59:30","45773.4163194444","18.2","23.9","25.2","25.8"
"2025-04-26 09:59:31","45773.4163310185","18.2","23.9","25.2","25.7"
"2025-04-26 09:59:32","45773.4163425926","18.3","23.9","25.2","25.7"
"2025-04-26 09:59:33","45773.4163541667","18.3","23.8","25.2","25.7"
"2025-04-26 09:59:34","45773.4163657407","18.3","23.8","25.2","25.7"
"2025-04-26 09:59:35","45773.4163773148","18.4","23.8","25.2","25.7"
"2025-04-26 09:59:36","45773.4163888889","18.4","23.8","25.2","25.7"
"2025-04-26 09:59:37","45773.4164004630","18.4","23.8","25.2","25.7"
"2025-04-26 09:59:38","45773.4164120370","18.4","23.8","25.2","25.7"
"2025-04-26 09:59:39","45773.4164236111","18.4","23.8","25.1","25.7"
"2025-04-26 09:59:40","45773.4164351852","18.5","23.8","25.1","25.7"
"2025-04-26 09:59:41","45773.4164467593","18.4","23.8","25.1","25.7"
"2025-04-26 09:59:42","45773.4164583333","18.3","23.8","25.1","25.7"
"2025-04-26 09:59:43","45773.4164699074","18.2","23.8","25.1","25.7"
"2025-04-26 09:59:44","45773.4164814815","18.1","23.8","25.1","25.7"
"2025-04-26 09:59:45","45773.4164930556","18.0","23.7","25.0","25.6"
"2025-04-26 09:59:46","45773.4165046296","17.9","23.7","25.0","25.5"
"2025-04-26 09:59:47","45773.4165162037","17.9","23.7","25.0","25.5"
"2025-04-26 09:59:48","45773.4165277778","17.9","23.7","25.0","25.5"
"2025-04-26 09:59:49","45773.4165393518","17.9","23.7","25.0","25.5"
"2025-04-26 09:59:50","45773.4165509259","17.9","23.7","25.0","25.5"
"2025-04-26 09:59:51","45773.4165625000","17.9","23.7","25.0","25.5"
"2025-04-26 09:59:52","45773.4165740741","17.9","23.7","25.0","25.5"
"2025-04-26 09:59:53","45773.4165856481","17.9","23.7","25.0","25.5"
"2025-04-26 09:59:54","45773.4165972222","17.9","23.7","25.0","25.5"
"2025-04-26 09:59:55","45773.4166087963","17.9","23.7","25.0","25.5"
"2025-04-26 09:59:56","45773.4166203704","17.9","23.7","25.0","25.5"
"2025-04-26 09:59:57","45773.4166319444","18.0","23.7","24.9","25.5"
"2025-04-26 09:59:58","45773.4166435185","18.0","23.7","24.9","25.5"
"2025-04-26 09:59:59","45773.4166550926","18.0","23.7","24.9","25.5"
"2025-04-26 10:00:00","45773.4166666667","18.0","23.6","24.9","25.5"
"2025-04-26 10:00:01","45773.4166782407","18.1","23.6","24.9","25.4"
"2025-04-26 10:00:02","45773.4166898148","18.1","23.6","24.9","25.4"
"2025-04-26 10:00:03","45773.4167013889","18.2","23.6","24.9","25.4"
"2025-04-26 10:00:04","45773.4167129630","18.2","23.6","24.9","25.4"
"2025-04-26 10:00:05","45773.4167245370","18.2","23.6","24.9","25.4"
"2025-04-26 10:00:06","45773.4167361111","18.1","23.5","24.8","25.3"
"2025-04-26 10:00:07","45773.4167476852","18.1","23.5","24.8","25.3"
"2025-04-26 10:00:08","45773.4167592593","18.1","23.5","24.8","25.3"
"2025-04-26 10:00:09","45773.4167708333","18.1","23.5","24.8","25.3"
"2025-04-26 10:00:10","45773.4167824074","18.1","23.5","24.8","25.3"
"2025-04-26 10:00:11","45773.4167939815","18.1","23.5","24.8","25.3"
"2025-04-26 10:00:12","45773.4168055556","18.2","23.5","24.8","25.3"
"2025-04-26 10:00:13","45773.4168171296","18.2","23.5","24.7","25.3"
"2025-04-26 10:00:14","45773.4168287037","18.2","23.5","24.7","25.3"
"2025-04-26 10:00:15","45773.4168402778","18.2","23.5","24.7","25.3"
"2025-04-26 10:00:16","45773.4168518518","18.3","23.5","24.7","25.3"
"2025-04-26 10:00:17","45773.4168634259","18.2","23.5","24.7","25.3"
"2025-04-26 10:00:18","45773.4168750000","18.2","23.4","24.7","25.3"
"2025-04-26 10:00:19","45773.4168865741","18.2","23.4","24.7","25.2"
"2025-04-26 10:00:20","45773.4168981481","18.2","23.4","24.7","25.3"
"2025-04-26 10:00:21","45773.4169097222","18.2","23.4","24.7","25.2"
"2025-04-26 10:00:22","45773.4169212963","18.3","23.4","24.7","25.2"
"2025-04-26 10:00:23","45773.4169328704","18.3","23.4","24.7","25.2"
"2025-04-26 10:00:24","45773.4169444444","18.3","23.4","24.7","25.2"
"2025-04-26 10:00:25","45773.4169560185","18.3","23.4","24.7","25.2"
"2025-04-26 10:00:26","45773.4169675926","18.3","23.4","24.7","25.2"
"2025-04-26 10:00:27","45773.4169791667","18.3","23.4","24.7","25.2"
"2025-04-26 10:00:28","45773.4169907407","18.2","23.4","24.7","25.2"
"2025-04-26 10:00:29","45773.4170023148","18.2","23.4","24.7","25.2"
"2025-04-26 10:00:30","45773.4170138889","18.0","23.3","24.6","25.1"
"2025-04-26 10:00:31","45773.4170254630","18.0","23.3","24.6","25.1"
"2025-04-26 10:00:32","45773.4170370370","18.0","23.3","24.6","25.1"
"2025-04-26 10:00:33","45773.4170486111","18.0","23.3","24.6","25.1"
"2025-04-26 10:00:34","45773.4170601852","18.1","23.3","24.6","25.1"
"2025-04-26 10:00:35","45773.4170717593","18.1","23.3","24.6","25.1"
"2025-04-26 10:00:36","45773.4170833333","18.0","23.3","24.5","25.1"
"2025-04-26 10:00:37","45773.4170949074","18.0","23.3","24.6","25.1"
"2025-04-26 10:00:38","45773.4171064815","18.0","23.3","24.5","25.1"
"2025-04-26 10:00:39","45773.4171180556","18.0","23.3","24.5","25.1"
"2025-04-26 10:00:40","45773.4171296296","18.0","23.3","24.5","25.1"
"2025-04-26 10:00:41","45773.4171412037","18.0","23.3","24.5","25.0"
"2025-04-26 10:00:42","45773.4171527778","18.1","23.3","24.5","25.0"
"2025-04-26 10:00:43","45773.4171643518","18.1","23.3","24.5","25.0"
"2025-04-26 10:00:44","45773.4171759259","18.0","23.3","24.5","25.0"
"2025-04-26 10:00:45","45773.4171875000","18.0","23.3","24.5","25.0"
"2025-04-26 10:00:46","45773.4171990741","18.0","23.3","24.5","25.0"
"2025-04-26 10:00:47","45773.4172106481","18.0","23.3","24.5","25.0"
"2025-04-26 10:00:48","45773.4172222222","18.1","23.3","24.5","25.0"
"2025-04-26 10:00:49","45773.4172337963","18.1","23.3","24.5","25.0"
"2025-04-26 10:00:50","45773.4172453704","18.1","23.3","24.5","25.0"
"2025-04-26 10:00:51","45773.4172569444","18.1","23.3","24.5","25.0"
"2025-04-26 10:00:52","45773.4172685185","18.1","23.3","24.5","25.0"
"2025-04-26 10:00:53","45773.4172800926","18.0","23.2","24.4","24.9"
"2025-04-26 10:00:54","45773.4172916667","18.0","23.2","24.4","24.9"
"2025-04-26 10:00:55","45773.4173032407","18.0","23.2","24.4","24.9"
"2025-04-26 10:00:56","45773.4173148148","18.1","23.2","24.4","24.9"
"2025-04-26 10:00:57","45773.4173263889","18.1","23.1","24.4","24.9"
"2025-04-26 10:00:58","45773.4173379630","18.1","23.1","24.4","24.9"
"2025-04-26 10:00:59","45773.4173495370","18.1","23.1","24.4","24.9"
"2025-04-26 10:01:00","45773.4173611111","18.1","23.1","24.3","24.9"
"2025-04-26 10:01:01","45773.4173726852","18.1","23.1","24.3","24.9"
"2025-04-26 10:01:02","45773.4173842593","18.1","23.1","24.3","24.8"
"2025-04-26 10:01:03","45773.4173958333","18.1","23.1","24.3","24.8"
"2025-04-26 10:01:04","45773.4174074074","18.2","23.1","24.3","24.8"
"2025-04-26 10:01:05","45773.4174189815","18.2","23.1","24.3","24.8"
"2025-04-26 10:01:06","45773.4174305556","18.2","23.1","24.3","24.8"
"2025-04-26 10:01:07","45773.4174421296","18.2","23.1","24.3","24.8"
"2025-04-26 10:01:08","45773.4174537037","18.3","23.1","24.3","24.8"
"2025-04-26 10:01:09","45773.4174652778","18.3","23.1","24.3","24.8"
"2025-04-26 10:01:10","45773.4174768518","18.3","23.1","24.3","24.8"
"2025-04-26 10:01:11","45773.4174884259","18.3","23.1","24.3","24.8"
"2025-04-26 10:01:12","45773.4175000000","18.3","23.1","24.3","24.8"
"2025-04-26 10:01:13","45773.4175115741","18.3","23.1","24.3","24.8"
"2025-04-26 10:01:14","45773.4175231481","18.3","23.1","24.3","24.8"
"2025-04-26 10:01:15","45773.4175347222","18.2","23.1","24.3","24.8"
"2025-04-26 10:01:16","45773.4175462963","18.1","23.1","24.3","24.8"
"2025-04-26 10:01:17","45773.4175578704","18.0","23.1","24.3","24.8"
